,Multiple renewables,Solar energy,Renewable hydropower,Bioenergy,Wind energy,Geothermal energy,prediction
57621,161.4329423947265,68.61901570010897,5372.433083081828,0.23131178646685147,0.0,4.84731597671928e-05,-0.6531204994340156
377110,0.11429954755244487,0.002559417095495231,495.93350608897447,0.10316602973242883,0.0,4.84731597671928e-05,0.7601224798158609
516375,74.05600653665837,0.5524772092383208,0.0015140696498137096,102.97612442091445,0.0,0.028592944441832024,2.449604658718526
295196,1.612344551394222,83.3402029141413,592.8917539762078,0.0021592159147227896,3.2583762435374037,4.84731597671928e-05,0.9801015436745324
532765,0.0,2.7173629800891015,1.2870086712055149,0.8541261225922285,0.0,0.049494696960037166,2.729669931403537
41249,0.0,86.26571841395173,205.91931092026908,0.00027974512548722963,0.0,0.028592944441832024,2.539995071853454
41251,18.129992052085928,0.031290139315703014,0.0015140696500417494,0.00027974512548722963,0.0,0.004625769547339509,-0.05197106199561955
172329,13.916221096395699,0.1527945930066843,0.0015140696500417494,0.6070840623750948,0.0,0.7752336220339917,1.3000384196968393
98606,18.10674626470438,847.4880323751283,6054.2737594999235,0.00027974512548722963,0.0,4.84731597671928e-05,-0.5190788877184223
688434,471.75477690168077,33.431253789157125,5372.433083081828,0.36157137858553545,0.0,4.84731597671928e-05,-0.46915501036439433
573749,0.042877010819456496,55.74632845285705,527.7256033562976,0.06110284643907482,0.0,0.5946863347683999,3.804133041098238
311612,92.13093977162204,31.92933374274024,748.6270502048424,0.00027974512548722963,0.053108172410206045,4.84731597671928e-05,2.100081121126922
672061,10.78735273400506,0.0344618078445984,7.7109081477863075,0.09400184034520276,0.0,4.84731597671928e-05,0.09108087964664342
65854,42.10746067587612,0.07186042194473408,0.0015140696500417494,0.00027974512548722963,0.0,0.004625769547339509,0.05069133374445538
418114,0.0,10.320493429940486,6054.2737594999235,0.2674538382485443,0.0,4.84731597671928e-05,-0.1497654423917061
508227,82.55843804337297,0.2182009532259026,0.04887970985551893,0.00027974512548722963,0.0,4.84731597671928e-05,1.889951931783431
24900,139.4062110695227,20.361919583109934,36.331374600818535,1.4808068854533407,0.0,4.84731597671928e-05,3.108713148472735
581954,84.36926300961495,11.06758072282028,415.48184496353366,0.00027974512548722963,0.0,1.106666694418284,3.343040502382259
328,20.64362518600425,10.862396772112628,205.91931092026908,0.00027974512548722963,0.0,4.84731597671928e-05,1.3299719009764381
147799,15.286378393255031,0.002559417095509442,0.0015140696500417494,0.00027974512548722963,0.0,0.004625769547339509,-0.20308933671461793
246108,0.0,132.439032311815,6054.2737594999235,0.09989649061192463,0.0,4.84731597671928e-05,-0.4920601339665192
24929,2.2900366280273072,13.22244168782062,66.69509269865448,0.00027974512548722963,0.0,0.9793566189670471,2.1401932901910636
156002,110.06186550872901,0.26497462338053834,0.0015140696500417494,0.0021592159147227896,0.0,0.028592944441832024,2.1198412499725956
156004,23.69218190390437,81.22203468343997,6054.2737594999235,0.003812099009376624,0.0,4.84731597671928e-05,-0.5190788877184223
352612,0.28128958377953595,19.65789094946022,139.48961312068292,0.00027974512548722963,0.0,0.06685255518785804,2.8199653271021337
16748,20.64362518600425,4.862690290573636,2031.3736105094436,0.00027974512548722963,0.0,4.84731597671928e-05,0.9700908985417465
467314,54.15556962105111,18.466928832355446,29.830300920624666,102.97612442091445,0.0,4.84731597671928e-05,2.25986544606335
524659,0.0,204.566951521102,1.4070700669626386,10.85913673800863,0.0,0.028592944441832024,2.7209284814173653
229749,151.38887122208357,3.359719478269959,1.2870086712055149,0.00027974512548722963,0.0,4.84731597671928e-05,1.6999851612122947
426363,20.05191970808231,16.420275112220803,246.91177156056517,0.00027974512548722963,0.0,0.13009394743810776,2.7108721673226195
164221,42.10746067587612,61.07163545124311,5372.433083081828,0.00027974512548722963,0.0,4.84731597671928e-05,-0.5190788877184223
131458,3.8479784757249824,54.123143893199995,0.8489228066014054,0.00027974512548722963,0.0,0.028592944441832024,1.8799661020577192
393,18.483513251528176,10.862396772112628,24.48823390580526,0.00027974512548722963,0.0,4.84731597671928e-05,1.3299719009764381
8588,0.0,31.35514690421475,5372.433083081828,0.00027974512548722963,0.0,4.84731597671928e-05,-0.5175392920472635
270733,0.0,0.5040152575737955,1481.3439105201014,6.609857275384715,0.0,4.84731597671928e-05,1.8000079337859374
598415,38.140170006827745,0.03603199455553496,1363.5137713300596,0.09204313214814253,0.0,4.84731597671928e-05,-0.06817557538820467
614814,51.37383375756087,4.9992661785300685,2012.9147320024636,0.00027974512548722963,0.13816339437179148,4.84731597671928e-05,1.4200201405391593
524703,39.25996031442612,31.439753669217765,5372.433083081828,0.00027974512548722963,0.0,4.84731597671928e-05,-0.7858410576807695
16799,24.579208735040936,58.79645351456734,0.0015140696500417494,0.793857991867146,0.0,0.05965998567567077,2.5098732489929656
106917,0.03428075502762451,0.002559417095495231,0.0015140696498137096,102.97612442091445,0.0,0.028592944441832024,2.220235028334042
278960,157.82080322913515,47.86232557277099,0.0015140696500417494,0.09204313214814253,0.0,4.84731597671928e-05,0.6301510731652997
467376,0.0029998793515368938,0.3627233500200777,0.2821850183551222,0.09989649061192463,0.0,4.84731597671928e-05,0.7999980734879344
147891,0.0,13.22244168782062,796.2197648568414,1.1441012808341675,0.0,0.5946863347683999,3.3019353400537548
25016,0.0,0.014082741369050966,0.0015140696500417494,0.09400184034520276,0.0,0.004625769547339509,-0.07229675270157625
541119,0.03181410462612,0.4741530184124356,0.0015140696500417494,0.6009190776222082,0.0,0.028592944441832024,2.4801396033470358
426431,0.011524278904349927,3.0749455481468138,28.75764216481168,0.10775713111702534,0.0,0.7752336220339917,2.5295732284470636
262592,0.01440735465329901,9.638579694527722,0.0015140696500417494,0.793857991867146,0.0,0.10652149347554607,3.159670943077837
172482,12.552021467223064,60.289593461117924,9.348505996906965,0.7050047078913393,0.0,420.07311914028423,2.129895816611766
49603,0.31786875264873604,0.025035975060097693,0.10575635569821751,1.1441012808341675,0.0,4.84731597671928e-05,1.3200010739156012
197064,0.8331505952909419,0.002559417095509442,527.7256033562976,0.29754579151732496,0.15975888356947943,4.84731597671928e-05,1.1899893163488036
451018,15.704466792788338,0.07349937512538496,0.04887970985551893,0.00027974512548722963,0.0,4.84731597671928e-05,0.8700484547852544
98764,0.4316367200155331,61.07163545124311,1363.5137713300596,0.515549548107165,0.0,0.049494696960037166,3.2818908690300765
197069,0.8312553967202421,58.79645351456734,5372.433083081828,0.09400184034520276,0.0,4.84731597671928e-05,-0.4920601339665192
205262,2.476936180108256,0.08898102926829599,1.558102827362712,102.97612442091445,3.1044645346564046,0.025708331407732432,2.5301600758562373
319958,37.47619901816269,133.1989494159623,4452.968271259493,0.00027974512548722963,0.0,4.84731597671928e-05,0.27934381483551873
262618,16.387388197951648,0.002559417095509442,57.592572832879775,0.00027974512548722963,0.0,0.004625769547339509,-0.1219388678664339
721371,0.23734861423232378,0.4131254378288016,1856.7926347631608,0.09204313214814253,0.0,4.84731597671928e-05,0.7199276057553469
147938,0.004394876695334338,37.685543433637434,269.509236760997,0.032144659641013096,0.10637343204876903,420.07311914028423,2.859522458665325
573930,0.0,0.002559417095509442,0.0015140696500417494,0.6009190776222082,0.0,0.004625769547339509,0.6000878658121928
496,0.0,0.26675126832668083,5.036756392269576,0.00027974512548722963,1.7300808571885913,4.84731597671928e-05,1.7499577126916246
680440,0.09681526037733534,0.002559417095509442,0.038883553873968024,0.793857991867146,11.52913459114303,4.84731597671928e-05,1.1599790072720355
418315,0.011995270854336937,5.447852661409373,29.830300920624666,0.23131178646685147,0.0,0.05965998567567077,3.2873910613167747
74254,5.193513765905131,22.89008295708118,0.0015140696500417494,0.00027974512548722963,3.347868447873811,0.5946863347683999,2.1601576294836238
442900,151.38887122208357,0.6611553282224938,0.0015140696500417494,0.032107641673192466,0.0,4.84731597671928e-05,1.4599978244774416
90645,0.0,0.002559417095509442,0.0015140696500417494,0.09204313214814253,0.0,0.004625769547339509,-0.07229675270157625
66072,39.25996031442612,5.151653807414801,98.91071534998369,0.00027974512548722963,0.0,0.025708331407732432,1.9001433068417584
188961,55.45724301488423,0.19911480981285035,46.43778188084,0.667903077117278,0.0,4.84731597671928e-05,2.5801921441420452
467498,0.02912373802508461,10.196144241944031,0.0015140696500417494,0.10775713111702534,0.0,0.025708331407732432,3.2790983224744408
74284,0.09880929519055437,4.862690290573636,27.638902221580107,0.09400184034520276,0.0,420.07311914028423,2.1900567845416488
66096,13.85244824628246,0.002559417095495231,21.397330879052873,0.00027974512548722963,0.0,420.07311914028423,1.0800046821533593
148018,0.009100723266834088,31.439753669217765,5372.433083081828,0.00027974512548722963,0.0,4.84731597671928e-05,-0.5175392920472635
33332,23.639581023000773,0.3315401674719649,133.94351087284792,0.00027974512548722963,0.0,0.004625769547339509,0.05055663275838469
451137,0.0,1131.1729331503777,4452.968271259493,0.00027974512548722963,0.2899525175211035,4.84731597671928e-05,0.8000241038727762
303686,1.4950819703223561,248.17535037889363,374.0369386475325,0.129606204992613,0.0,0.7752336220339917,3.4011450066669053
590412,165.81703953292788,0.002559417095495231,24.48823390580526,0.00027974512548722963,11.486870033997256,420.07311914028423,2.019990544001411
295500,67.77635835476111,0.46437503892862764,49.415222468663494,0.8887187639494212,0.0,4.84731597671928e-05,2.7691658285654275
614992,0.6147151705660194,0.05170126016094012,1362.1402172255523,0.0986237413707618,0.0,4.84731597671928e-05,0.48996299972285545
82515,0.5141617121694881,0.03353800237104654,0.0015140696500417494,0.00027974512548722963,0.0,0.004625769547339509,0.06915969022759626
598623,0.0019426470515975236,4.129734434372352,0.0015140696500417494,0.056334502907534834,0.0,0.1264739292616779,2.789963983244117
680544,2.318988643025355,19.4320969259835,0.0015140696500417494,102.97612442091445,0.10637343204876903,420.07311914028423,2.4600866441257043
615,22.238533080849564,0.0330056361428408,0.0015140696500417494,1.19454788328422,0.0,0.004625769547339509,-0.12990500404397148
197227,5.5745285360881205,41.8861031572372,522.8732621065354,0.00027974512548722963,0.0,0.05965998567567077,3.2384487259834294
25197,2.6480364840565316,22.89008295708118,0.0015140696500417494,0.6446403883986538,0.0,0.14793421984107558,2.5202671265754395
451188,69.25412421604696,0.8251270254155925,925.9576863795683,0.17216334596249094,0.0,0.025708331407732432,2.9095652203212525
82549,54.15556962105111,0.002559417095509442,0.058224161122699014,0.00027974512548722963,0.0,4.84731597671928e-05,0.32101155720259444
557688,0.0,26.374442034391144,0.944536534858265,10.85913673800863,0.0,1.1269426740094004,2.130007168891607
90745,0.16231970673040874,23.43214599140531,0.008275988961912173,0.00027974512548722963,0.0,0.5946863347683999,2.049944212660786
17019,10.942321673730188,0.002559417095495231,646.2065228531628,0.0031938703305545157,0.0,4.84731597671928e-05,0.3501778180008299
74363,0.0,32.530032640098206,925.3462796041002,0.7133267442758318,11.483214673338477,0.5946863347683999,3.5760316683390907
279165,16.038813536277104,0.0330056361428408,3.8954519259821083,0.00027974512548722963,0.0,0.004625769547339509,-0.39972495004522307
139902,3.1556987281432356,68.15179786891895,0.0015140696500417494,0.06337431825763629,0.0,0.0031195860132378073,0.890036705347061
66176,84.36926300961495,0.15901477248820406,0.0015140696500417494,0.0276215977563965,0.0,4.84731597671928e-05,1.7301587609290725
647818,0.09177401113276784,0.002559417095509442,646.2065228531628,0.00027974512548722963,0.0,4.84731597671928e-05,0.29008881578939966
651,139.85978588505054,0.002559417095495231,0.0015140696500417494,0.00027974512548722963,0.0,4.84731597671928e-05,0.8300194757718171
107147,0.0,68.15179786891895,0.6760362387515657,102.97612442091445,0.0,420.07311914028423,2.6398327234327335
680587,0.0,601.778091215634,0.0015140696500417494,0.0986237413707618,11.486870033997256,0.05965998567567077,2.8598567699288844
713360,0.16231970673040874,31.35514690421475,18.344386070587323,0.032107641673192466,0.2899525175211035,4.84731597671928e-05,0.970044369102211
139920,0.0,162.24425581016945,0.008275988961912173,0.17216334596249094,0.0,4.84731597671928e-05,1.5400363412529143
418450,181.25035261594437,0.002559417095509442,0.012110176106645554,0.00027974512548722963,3.1044645346564046,4.84731597671928e-05,1.2799835853817507
467605,26.000546253516532,61.07163545124311,6054.2737594999235,0.6009190776222082,0.0,4.84731597671928e-05,-0.13963532188348513
279190,0.0,1.7454367322266373,1.1604871904013816,6.861713464256562,0.0,420.07311914028423,1.8499487097687077
311965,0.0,0.002559417095495231,6054.2737594999235,0.0986237413707618,11.53196662847304,4.84731597671928e-05,0.04063406294170114
98983,53.403952442728794,86.26571841395173,0.2715864245806874,0.00027974512548722963,0.0,4.84731597671928e-05,0.939919607191573
582316,4.823663987483918,0.2418165334965079,0.23144892880131906,0.00027974512548722963,0.0,0.004625769547339509,0.7498504739239971
713391,0.0,10.522908745617963,0.0015140696498137096,0.10775713111702534,0.0,0.034346280809471,3.0513501415669912
385719,0.0,0.7915863623800199,522.8732621065354,0.00027974512548722963,0.0,1.106666694418284,1.3700122093794056
451260,151.38887122208357,0.4014484098995379,0.0015140696500417494,0.00027974512548722963,7.9397128741915175,4.84731597671928e-05,1.4099710742044445
434880,0.6367170205545407,706.5769628701662,189.01581078377342,0.032144659641013096,0.19857619143779282,0.049494696960037166,3.4011570722377207
705221,4.759516991000944,20.65664737149051,10.744039749545454,0.21464434308914826,0.0,0.14793421984107558,2.749866270275963
582345,0.17078408309970028,0.03603199455553496,6054.2737594999235,0.033167400572581274,0.0,0.004625769547339509,-0.2786064950772859
254673,10.066908338294205,0.03657813076782923,1336.1395188191514,0.3110092572907961,0.0,4.84731597671928e-05,0.30958161173232995
705236,0.0,0.3890792967440935,0.23144892880131906,0.09400184034520276,0.0,4.84731597671928e-05,0.7999980734879344
525016,257.06572844498066,4.551089864568843,1856.7926347631608,0.515549548107165,0.15975888356947943,4.84731597671928e-05,1.710007956354419
205528,8.976241160609275,13.669004727036645,527.7256033562976,0.10189627031300885,0.0,0.10652149347554607,3.5051126870867666
238299,46.26795860571559,0.002559417095509442,1362.1402172255523,0.00027974512548722963,0.0,0.004625769547339509,-0.19846956365441862
172765,41.1736201906259,0.04702090499901024,1363.5137713300596,0.00027974512548722963,7.9397128741915175,4.84731597671928e-05,0.4699750462712412
705245,141.75657903179868,6.311730928445575,26.027638553317786,0.00027974512548722963,0.16478566014601914,4.84731597671928e-05,1.300004995715047
221919,0.0,20.575912989645,0.0015140696500417494,0.03513802047987813,0.0,420.07311914028423,1.7100420304628776
90850,16.80941036625483,0.2761580001561923,0.058224161122699014,0.2674538382485443,0.0,4.84731597671928e-05,0.7098206412857304
606949,0.6159681363431784,54.76210010373032,0.0015140696500417494,3.7434682806718342,0.0,0.5946863347683999,2.830560489671161
221929,12.552021467223064,0.002559417095509442,0.0015140696500417494,0.01574145178479891,0.0,0.004625769547339509,-0.029463609148244908
361195,84.36926300961495,32.530032640098206,32.93827254958734,0.9625375052195364,0.0,4.84731597671928e-05,2.9595928215961687
271085,115.04303545037986,10.392914240444096,24.48823390580526,0.00027974512548722963,0.0,420.07311914028423,2.9596729092142544
164604,0.0,0.03657813076782923,0.005678372654765562,0.00027974512548722963,0.0,4.84731597671928e-05,0.4500057097191512
25346,13.842135560384358,0.05470966413603873,98.91071534998369,0.00027974512548722963,1.0769606850863593,4.84731597671928e-05,1.040055300670263
615174,55.45724301488423,61.07163545124311,0.0015140696500417494,0.06337431825763629,0.1014230099173532,0.06685255518785804,2.4201802995661765
615184,52.8908399570242,0.04576155770494772,0.48165487670691,0.00027974512548722963,0.0,4.84731597671928e-05,0.39045221118604684
279314,0.09177401113276784,0.04702090499901024,0.0015140696500417494,0.09204313214814253,0.07074714368537927,4.84731597671928e-05,-0.15806485449595495
172819,11.029942822307357,0.002559417095495231,646.2065228531628,0.00027974512548722963,0.0,4.84731597671928e-05,0.3501778180008299
156434,141.75657903179868,49.13299134428665,24.48823390580526,102.97612442091445,0.0,420.07311914028423,3.535522984449139
238357,0.9622691835935053,0.26675126832668083,0.0015140696500417494,0.00027974512548722963,0.15975888356947943,0.049494696960037166,1.8200596459130658
303901,2.6480364840565316,32.03334993429337,101.3677762345234,0.6444234312196331,0.0,0.028592944441832024,3.0001079122484
164638,0.0,0.002559417095509442,608.6551938194219,0.09989649061192463,0.0,4.84731597671928e-05,0.12954392857147073
41758,0.47145846020622706,0.002559417095495231,584.4864804441752,0.06337431825763629,0.0,4.84731597671928e-05,0.6197346217852504
66335,46.26795860571559,0.05632701115813843,57.592572832879775,1.4204840545530302,0.0,4.84731597671928e-05,1.5300656401239672
320290,11.71686218452256,1131.1729331503777,5372.433083081828,0.00027974512548722963,0.0,4.84731597671928e-05,-0.40998572793890775
672548,0.0,0.6611553282224938,0.0015140696500417494,10.583857610373409,0.0,0.049494696960037166,2.550132900252891
279335,68.63454847819557,3.359719478269959,0.0015140696500417494,102.97612442091445,0.0,0.049494696960037166,2.8394934834502115
336680,11.297037839800874,23.224386057117172,4.2070932255403095,102.97612442091445,0.0,0.022941588832042337,1.430016767595437
566059,85.92550162253708,70.58926546932535,563.5555005062556,0.00027974512548722963,0.0,0.13009394743810776,3.6805618784436485
58159,1.1696647544722003,95.00846965003473,374.0369386475325,0.7133267442758318,0.2899525175211035,0.06685255518785804,4.061491156951627
467763,0.0,10.862396772112628,495.095384032112,0.6009190776222082,0.0,4.84731597671928e-05,1.9399552154367987
721725,42.10746067587612,0.0331310521031134,646.2065228531628,0.00027974512548722963,0.0,4.84731597671928e-05,0.13008834722327256
402240,0.11429954755244487,0.002559417095509442,5372.433083081828,0.21415852721012607,0.0,4.84731597671928e-05,-0.08064925929793719
525120,9.784672633558602,1.2947522541090795,0.005608702947631272,0.00027974512548722963,11.531560187765546,4.84731597671928e-05,1.0099838678086426
410432,0.0,42.65070544383951,374.0369386475325,0.00027974512548722963,0.15975888356947943,0.049494696960037166,3.120508876322859
33605,151.38887122208357,2.8664719124011078,5.382925926578912,0.00027974512548722963,0.0,4.84731597671928e-05,1.6999851612122947
58184,74.05600653665837,0.123309373748961,41.30913007282374,0.032144659641013096,11.531560187765546,4.84731597671928e-05,2.2698164202761486
410441,198.66809232467529,10.392914240444096,114.54370194885095,0.21415852721012607,0.10637343204876903,420.07311914028423,2.6294979937675853
353099,0.13567576356202382,37.685543433637434,374.0369386475325,0.00027974512548722963,10.563060937298914,0.5946863347683999,3.3486621428062673
41804,151.38887122208357,0.7322501375307946,0.0015140696500417494,0.06650558856057676,0.0,4.84731597671928e-05,1.4599978244774416
33617,53.403952442728794,5.9393116049905545,7.001442301465971,0.00027974512548722963,0.0,4.84731597671928e-05,1.1100247459820947
508754,9.157038070862573,10.196144241944031,5372.433083081828,0.00027974512548722963,0.0,4.84731597671928e-05,-0.17786128933502704
230226,11.225981192248922,0.09732213772211962,5372.433083081828,102.97612442091445,0.0,4.84731597671928e-05,0.3501685518318786
410449,0.06639726953233693,12.145688953694725,374.0369386475325,0.10775713111702534,0.0,1.1269426740094004,3.2832518357226235
648018,92.13093977162204,70.58926546932535,740.8742205713252,0.00027974512548722963,0.0,0.049494696960037166,3.3377431675894984
58205,23.22818369771941,0.002559417095509442,1.9024401390267642,0.00027974512548722963,0.0,0.004625769547339509,0.029179406852564555
467806,57.83646921769118,13.467844151260604,925.9149192989265,0.10189627031300885,0.0,4.84731597671928e-05,2.199965638515064
631652,8.83006361696596,12.191090331467148,133.94351087284792,0.00027974512548722963,0.0,0.06685255518785804,2.8199653271021337
58214,115.04303545037986,2.8664719124011078,0.0015140696500417494,0.8887187639494212,0.0,4.84731597671928e-05,1.9299428420987936
533354,0.0,70.58926546932535,1098.0405513355597,0.9625375052195364,11.516989538167628,420.07311914028423,3.3063397432902635
451435,0.06392048022381247,82.3741629049297,6054.2737594999235,0.00027974512548722963,0.0,0.0031195860132378073,-0.7574073089209538
